Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 239,5. The software that provides users with various functions to perform geometric modelling and construction. Editing and manipulation of existing geometry. drafting and documentation is known as:,a) Operating system,b) Application software,c) Graphics software,d) Programming language,c,"Explanation: In computer graphics, graphics software or image editing software is a program or collection of programs that enable a person to manipulate visual images on a computer. These are the application software which lets the user to create and manipulate any type of computer graphics with the use of an operating system."
Question 240,"6. The software used for the purpose of mass property calculations, assembly analysis, tolerance analysis, finite element analysis, mechanisms analysis, sheet metal design, analysis of plastic injection molding and animation techniques is:",a) Graphics software,b) Operating system,c) Application software,d) Programming language,c,"Explanation: Application software can be divided into two general classes: systems software and applications software. Applications software (also called end-user programs) include such things as database programs, word processors, Web browsers and spreadsheets."
Question 241,7. The software that enables the user to implement custom applications or modify the system for specialized needs is known as:,a) Programming language,b) Operating system,c) Application software,d) Graphics software,a,"Explanation: A programming language is a formal constructed language designed to communicate instructions to a machine, particularly a computer. Programming languages can be used to create programs to control the behavior of a machine or to express algorithms."
Question 242,8. The following is not a graphics standard:,a) GKS,b) IGBS,c) UNIX,d) PHIGS,c,Explanation: UNIX is a computer Operating System which is capable of handling activities from multiple users at the same time.
Question 243,9. In the following geometric modelling techniques which are not three-dimensional modelling?,a) Wireframe modelling,b) Drafting,c) Surface modelling,d) Solid modelling,b,"Explanation: Technical drawing, also known as drafting or draughting, is the act and discipline of composing drawings that visually communicate how something functions or is to be constructed. "
Question 244,"10. In the following three-dimensional modelling techniques, Which do not require much computer time and memory?",a) Surface modelling,b) Solid modelling,c) Wireframe modelling,d) All of the mentioned,c,"Explanation: Compared to surface and solid modeling, wireframe modeling is the least complex method for representing 3D images."
Question 245,"1. In the following geometric modelling techniques, which cannot be used for finite element analysis:",a) Wireframe modelling,b) Surface modelling,c) Solid modelling,d) None of the mentioned,d,Explanation: None
Question 246,"2. In the following geometric primitives, which is not a solid entity of CSG modelling:",a) Box,b) Cone,c) Cylinder,d) Circle,d,"Explanation: In 3D computer graphics and CAD CSG is often used in procedural modeling. CSG can also be performed on polygonal meshes, and may or may not be procedural and/or parametric.Typically they are the objects of simple shape: cuboids, cylinders, prisms, pyramids, spheres, cones."
Question 247,"3. The number of lines required to represent a cube, in a wireframe model is:",a) 8,b) 6,c) l2,d) I6,c,Explanation: None
Question 248,4. Which of the following is not an analytical entity?,a) Line,b) Circle,c) Spline,d) Parabola,c,"Explanation: In mathematics, a spline is a numeric function that is piecewise-defined by polynomial functions, and which possesses a high degree of smoothness at the places where the polynomial pieces connect."
Question 249,5. Which of the following is not a synthetic entity?,a) Hyperbola,b) Bezier curve,c) B-spline curve,d) Cubic spline curve,a,"Explanation: he hyperbola is one of the three kinds of conic section, formed by the intersection of a plane and a double cone."
Question 250,6. Which one of the following does not belong to the family of conics?,a) Parabola,b) Ellipse,c) Hyperbola,d) Line,d,"Explanation: A line is a straight one-dimensional figure having no thickness and extending infinitely in both directions. A line is sometimes called a straight line or, more archaically, a right line."
Question 251,7. The number of tangents required to describe cubic splines is:,a) 2,b) 1,c) 3,d) 4,b,"Explanation: Since the order of cubic spline is one, therefore only only tangent is required to describe it."
Question 252,8. The order of the cubic spline is the,a) 2_ order,b) 3_ order,c) 1_ order,d) 4_ order,c,"Explanation: As only one tangent is required to describe cubic spline, therefore its order is 1."
Question 253,9. The shape of the Bezier curve is controlled by:,a) Control points,b) Knots,c) End points,d) All of the mentioned,a,"Explanation: A control point (CP, also control and checkpoint) is a marked way point used in orienteering and related sports such as rogaining and adventure racing."
Question 254,10. The curve that follows a convex hull property is:,a) Cubic spline,b) B-spline,c) Bezier curve,d) Both (b) and (c),b,Explanation: A B-spline is a generalization of the Bezier curve.
Question 255,1. The degree of the Bezier curve with n control points is:,a) n + 1,b) n Ð I,c) n,d) 2n,a,"Explanation: The degree of a BŽzier curve defined by n+1 control points is n:In each basis function, the exponent of u is i + (n Ð i) = n. Therefore, the degree of the curve is n."
Question 256,2. The degree of the B-spline with varying knot vectors:,a) Increases with knot vectors,b) Decreases with knot vectors,c) Remains constant,d) none of the mentioned,a,"Explanation: Changing the degree of the curve due to the increase of knots will change the shape of the curve globally and will not be considered. Therefore, inserting a new knot causes a new control point to be added. In fact, some existing control points are removed and replaced with new ones by corner cutting."
Question 257,3. CÓ continuity refers to:,a) Common tangent,b) Common point,c) Common curvature,d) Common normal,a,"Explanation: CÔ continuity refers to Common curvature .C0 continuity refers to Common point.CÓ continuity refers to Common tangent."
Question 258,4. CÔ continuity refers to:,a) Common tangent,b) Common point,c) Common curvature,d) Common normal,c,"Explanation: CÔ continuity refers to Common curvature .C0 continuity refers to Common point.CÓ continuity refers to Common tangent."
Question 259,5. C0 continuity refers to:,a) Common tangent,b) Common point,c) Common curvature,d) Common normal,b,"Explanation: CÔ continuity refers to Common curvature .C0 continuity refers to Common point.CÓ continuity refers to Common tangent."
Question 260,6. The number of non-coincidental points required to define the simplest surface are:,a) 4,b) 3,c) 2,d) 5,b,Explanation: None.
Question 261,7. Convex hull property is satisfied by the following surface:,a) Bezier,b) B-spline,c) NURBS,d) All of the mentioned,b,Explanation: The curve that follows a convex hull property is B-spline.
Question 262,8. The tensor product technique constraints surfaces by two curves.,a) Adding,b) Subtraction,c) Multiplying,d) Dividing,c,Explanation: None.
Question 263,9. The degrees of freedom of a two-node bar element are:,a) 1,b) 2,c) 3,d) 4,c,Explanation: None.
Question 264,10. The shape functions of a two-node bar element are:,a) Linear,b) Quadratic,c) Constant,d) None of the mentioned,a,Explanation: None.
Question 265,1. The sum of the shape functions over the element is always equal to:,a) Zero,b) Infinity,c) Unity,d) None of the mentioned,c,Explanation: A shape function is always equal to one at its designated node and zero at the other nodes of the element.
Question 266,2. Stiffness is ______________ to the length of the element.,a) Inversely proportional,b) Directly proportional,c) Exponential,d) Independent,d,Explanation: None.
Question 267,3. Computer will perform the data processing functions in,a) NC,b) CNC,c) DNC,d) ACS,c,"Explanation: In NC it performs numerical problems.In DNC it will perform data processing functions."
Question 268,4. The first commercial CNC machine was developed in the year:,a) 1970,b) 1972,c) 1976,d) 1980,a,"Explanation: The first NC machines were built in the 1940s and 1950s.CNC was developed in 1970."
Question 269,5. CNC drilling machine is considered to be a:,a) Point-to-point controlled machine,b) Straight line controlled machine,c) Continuous path controlled machine,d) Servo-controlled machine,a,Explanation: None.
Question 270,6. The lost motion in CNC machine tool is on account of:,a) Backlash in gearing,b) Wind-up of drive shafts,c) Deflection of machine tool members,d) All of the mentioned,a,Explanation: The system must provide sufficient feedback and programming capacity to allow for backlash and lost motion between motor and load. Computer numerical control (CNC) of machine tools has embodied position control for a number of years.
Question 271,7. The axes of turning machine arc:,a) Z and X-axes,b) X and Y-axes,c) Z and Y-axes,"d) X, Y and Z-axes",a,Explanation: None.
Question 272,8. On turning lathes the machine zero point is generally at the:,a) Head stock of lathe spindle nose face,b) Dead center of tail stock,c) Tool point mounted on tool post,d) none of the mentioned,b,"Explanation: On turning lathes, the machine zero point is generally at the centre of the spindle nose face."
Question 273,9. Dwell is defined by:,a) G04,b) G03,c) G02,d) G01,a,"Explanation: G02 Ð Circular interpolation in clockwise directionG91 Ð incremental dimension."
Question 274,10. M30 stands for:,a) End of program,b) End of block,c) End of tape and tape rewind,d) Coolant on/ off,a,Explanation: M30 Ð Program Stopping and Ending.
Question 275,1. A micro programmed control unit,a) is faster than hardwired control unit,b) facilitates easy implementation of new instructions,c) is useful when very small programs are to be run,d) usually refers to the control unit of microprocessor,b,Explanation: A micro programmed control unit facilitates easy implementation of new instructions.
Question 276,2. Preparing a magnetic disk for data storage is called,a) booting,b) formatting,c) debuffing,d) buffing,b,Explanation: Preparing a magnetic disk for data storage is called formatting.
Question 277,3. The addressing mode used in the instruction PUSH B is,a) direct,b) register,c) register indirect,d) immediate,b,"Explanation: There are four types of instruction: ÐPUSH A, PUSH B, add _ popcWherein addressing mode used are as follows: ÐPUSH A Ð DirectPUSH B Ð RegisterAdd Ð Register indirectPop.C Ð Immediate"
Question 278,4. Index register in a microprocessor is used for,a) direct addressing,b) address modification,c) pointing to the stack,d) loop execution,c,"Explanation: Index Register is also called special purpose Register, which is used as stack pointer to programme stack i.e., is used to hold the address of the top of stack."
Question 279,5. In the Fortran program,M = 0,"DO 100I = 1,2","DO 200J = 1,2",M = M + I + J,c,"Explanation: m = 0,I = 1,J = 1m = m + I + J = 0 + 1 + 1 = 2m = 2, I = 1, J = 2m = 2 + 1 + 2 = 5m = 5, I = 2, I = 1m = 5 + 2 + 1 = 8m = 8, I = 2, J = 2m = 8 + 2 + 2 = 12"
Question 280,6. In a FORTRAN program,a) all statements must be numbered,b) the numbered statements must be referred,c) the statements referred must be numbered,d) all statements must be referred,c,Explanation: In Fortran programming the statements referred must be numbered.
Question 281,7. Program status word (PSW) contains various status of,a) Program,b) CPU,c) ALU,d) Register,d,"Explanation: PSW is a collection of data 8 bytes or (64 bits) long maintained by the o.s and it keeps track of current status of system registers. It describes: Ð1. Interrupt masks2. Privillage states3. condition code4. Instruction address"
Question 282,"8. In NC machining, coordinated movement of separately driven axes motion is required to achieve the desired path of tool relative to workpiece. The generation of these reference signals is accomplished through a device called",a) approximator,b) interpolator,c) coordinator,d) director,b,Explanation: Interpolator is a device which manages the axis coordination in multi-axes machines like more than 3-axis machines.
Question 283,9. MRP input requires:,a) MPS,b) BOM,c) Inventory file,d) All of the mentioned,d,Explanation: None
Question 284,10. BOM structure is used to calculate:,a) Due dates,b) Net requirements,c) Manpower requirements,d) All of the mentioned,b,Explanation: The BOM is stored in a database and it is used in Materials Requirement Planning. 
Question 285,1. The result of the act of adjustment is called,a) response,b) command,c) process control,d) process controller,b,Explanation: The result of the act of adjustment is called command. The subsequent result of the system to the command is known as response. The automatic control of variables is known as process control. The device which controls a process is called a process controller.
Question 286,2. The subsequent result of the system to the command is known as,a) response,b) command,c) process control,d) process controller,a,Explanation: The result of the act of adjustment is called command. The subsequent result of the system to the command is known as response. The automatic control of variables is known as process control. The device which controls a process is called a process controller.
Question 287,3. The automatic control of variables is known as,a) response,b) command,c) process control,d) process controller,c,Explanation: The result of the act of adjustment is called command. The subsequent result of the system to the command is known as response. The automatic control of variables is known as process control. The device which controls a process is called a process controller.
Question 288,4. The device which controls a process is called a,a) response,b) command,c) process control,d) process controller,d,Explanation: The result of the act of adjustment is called command. The subsequent result of the system to the command is known as response. The automatic control of variables is known as process control. The device which controls a process is called a process controller.
Question 289,5. The device used to keep the variables at a constant desired value is called as,a) regulator,b) kinetic control,c) feed back,d) error detector,a,Explanation: The device used to keep the variables at a constant desired value is called as regulator. The instrument measuring the output of the machine for comparison with the input to the machine is known as feedback. The automatic control of the displacement or velocity or acceleration of a member of a machine is called as kinetic control. A differential device used to measure the actual controlled quantity and to compare it continuously with the desired value is called error detector.
Question 290,6. The instrument measuring the output of the machine for comparison with the input to the machine is known as,a) regulator,b) kinetic control,c) feed back,d) error detector,c,Explanation: The device used to keep the variables at a constant desired value is called as regulator. The instrument measuring the output of the machine for comparison with the input to the machine is known as feedback. The automatic control of the displacement or velocity or acceleration of a member of a machine is called as kinetic control. A differential device used to measure the actual controlled quantity and to compare it continuously with the desired value is called error detector.
Question 291,7. The automatic control of the displacement or velocity or acceleration of a member of a machine is called as,a) regulator,b) kinetic control,c) feed back,d) error detector,b,Explanation: The device used to keep the variables at a constant desired value is called as regulator. The instrument measuring the output of the machine for comparison with the input to the machine is known as feedback. The automatic control of the displacement or velocity or acceleration of a member of a machine is called as kinetic control. A differential device used to measure the actual controlled quantity and to compare it continuously with the desired value is called error detector.
Question 292,8. A differential device used to measure the actual controlled quantity and to compare it continuously with the desired value is called,a) regulator,b) kinetic control,c) feed back,d) error detector,d,Explanation: The device used to keep the variables at a constant desired value is called as regulator. The instrument measuring the output of the machine for comparison with the input to the machine is known as feedback. The automatic control of the displacement or velocity or acceleration of a member of a machine is called as kinetic control. A differential device used to measure the actual controlled quantity and to compare it continuously with the desired value is called error detector.
Question 293,9. It is a device to change a signal which is in one physical form to a corresponding signal in another physical form.,a) amplification,b) transducer,c) feed back,d) none of the mentioned,b,Explanation: Increasing the amplitude of the signal without affecting its waveform is known as amplification. The device to change a signal which is in one physical form to a corresponding signal in another physical form is known as transducer.
Question 294,10. Increasing the amplitude of the signal without affecting its waveform is known as,a) amplification,b) transducer,c) feed back,d) none of the mentioned,a,Explanation: Increasing the amplitude of the signal without affecting its waveform is known as amplification. The device to change a signal which is in one physical form to a corresponding signal in another physical form is known as transducer.
Question 295,1. In an open loop control system,a) Output is independent of control input,b) Output is dependent on control input,c) Only system parameters have effect on the control output,d) None of the mentioned,a,"Explanation: When the input to a system is independent of the output from the system, then the system is called an open-loop or unmonitored system."
Question 296,2. For open control system which of the following statements is incorrect ?,a) Less expensive,b) Recalibration is not required for maintaining the required quality of the output,c) Construction is simple and maintenance easy,d) Errors are caused by disturbances,b,"Explanation: Most measuring instruments are open-loop control systems, as for the same input signal, the readings will depend upon things like ambient temperature and pressure."
Question 297,3. A control system in which the control action is somehow dependent on the output is known as,a) Closed loop system,b) Semiclosed loop system,c) Open system,d) None of the mentioned,a,"Explanation: When output of a system is measured and is continuously compared with the required value, then it is known as closed-loop or monitored system."
Question 298,"4. In closed loop control system, with positive value of feedback gain the overall gain of the system will",a) decrease,b) increase,c) be unaffected,d) none of the mentioned,a,"Explanation: In closed loop control system, the output is measured and through a feedback transducer, it is sent to an error detector which detects any error in the output from the required value thus adjusting the input in a way to get the required output."
Question 299,5. Which of the following is an open loop control system ?,a) Field controlled D.C. motor,b) Ward leonard control,c) Metadyne,d) Stroboscope,a,"Explanation: In field control D.C. motor, the input is dependent of the output. So it is an open loop control system."
Question 300,6. Which of the following statements is not necessarily correct for open control system ?,a) Input command is the sole factor responsible for providing the control action,b) Presence of non-linearities causes malfunctioning,c) Less expensive,d) Generally free from problems of non-linearities,b,"Explanation: When the input to a system is independent of the output from the system, then the system is called an open-loop or unmonitored system. It is also called as a calibrated system. Most measuring instruments are open-loop control systems, as for the same input signal, the readings will depend upon things like ambient temperature and pressure."
Question 301,7. In open loop system,a) the control action depends on the size of the system,b) the control action depends on system variables,c) the control action depends on the input signal,d) the control action is independent of the output,d,"Explanation: When the input to a system is independent of the output from the system, then the system is called an open-loop or unmonitored system."
Question 302,8. The following has tendency to oscillate.,a) Open loop system,b) Closed loop system,c) Both (a) and (b),d) Neither (a) nor (b),b,Explanation: Both open loop system and closed loop system have the tendency to oscillate.
Question 303,9. A good control system has all the following features except,a) good stability,b) slow response,c) good accuracy,d) sufficient power handling capacity,b,Explanation: Repose is not included in a good control system.
Question 304,"10. A car is running at a constant speed of 50 km/h, which of the following is the feedback element for the driver ?",a) Clutch,b) Eyes,c) Needle of the speedometer,d) Steering wheel,c,"Explanation: The needle of the speedometer is only the indicator of the speed and to keep the speed constant, the driver has to maintain the speed of 50 km/h."
Question 305,1. The initial response when the output is not equal to input is called,a) Transient response,b) Error response,c) Dynamic response,d) None of the mentioned,a,"Explanation: Transient response of control system means changing so, this occurs mainly after two conditions and these two conditions are1. Just after switching ÔonÕ the system that means at the time of application of an input signal to the system.2. Just after any abnormal conditions. Abnormal conditions may include sudden change in the load, short circuiting etc."
Question 306,2. A control system working under unknown random actions is called,a) computer control system,b) digital data system,c) stochastic control system,d) adaptive control system,c,"Explanation: Adaptive control is the control method used by a controller which must adapt to a controlled system with parameters which vary, or are initially uncertain. Stochastic control system is a control system working under unknown random actions."
Question 307,3. An automatic toaster is a __________ loop control system.,a) open,b) closed,c) partially closed,d) none of the mentioned,a,"Explanation: The output of a toaster is not dependent on the input of the toaster. Hence, it is a open loop control system."
Question 308,4. Any externally introduced signal affecting the controlled output is called a,a) feedback,b) stimulus,c) signal,d) gain control,b,Explanation: The instrument measuring the output of the machine for comparison with the input to the machine is known as feedback. Any externally introduced signal affecting the controlled output is called a stimulus.
Question 309,5. A closed loop system is distinguished from open loop system by which of the following ?,a) Servomechanism,b) Feedback,c) Output pattern,d) Input pattern,b,Explanation: In open loop system we do not have any feedback but in closed loop system we have feedback.
Question 310,6. ______________ is a part of the human temperature control system.,a) Digestive system,b) Perspiration system,c) Ear,d) Leg movement,b,"Explanation: Digestive system controls the digestion of food, ear is to get the sound and leg movement is controlled by brain. So, perspiration system only controls human body temperature."
Question 311,7. By which of the following the control action is determined when a man walks along a path ?,a) Brain,b) Hands,c) Legs,d) Eyes,d,"Explanation: Walking id done through legs, so legs are only responsible."
Question 312,8. _______________ is a closed loop system.,a) Auto-pilot for an aircraft,b) Direct current generator,c) Car starter,d) Electric switch,a,Explanation:  Auto-pilot for an aircraft is a closed loop system as the input is totally dependent on the output whichever is required.
Question 313,9. Which of the following devices are commonly used as error detectors in instruments ?,a) Vernistats,b) Microsyns,c) Resolvers,d) None of the mentioned,d,"Explanation: The commonly used error detectors are self-balancing recording potentiometer, hot wire anemometer, eloctro-magnetic flow meter, torque sensor etc."
Question 314,10. Which of the following should be done to make an unstable system stable ?,a) The gain of the system should be decreased,b) The gain of the system should be increased,c) The number of poles to the loop transfer function should be increased,d) The number of zeros to the loop transfer function should be increased,b,Explanation: By increasing the gain of the system the unstable system can be stabalized.
